img,movie_name,year,genre,Overview,Director,Actor1,Actor2,Actor3,Actor4
"https://m.media-amazon.com/images/M/MV5BMTQyNDAzNDE3M15BMl5BanBnXkFtZTgwNjY0NjE0NDE@._V1_UY98_CR3,0,67,98_AL_.jpg",The Hero: Love Story of a Spy,-2003,"Action, Adventure, Drama",Arun is an Indian undercover agent enlisted to stop ISI chief Ishaq Khan. The village girl Reshma helps him but endangers her own life.,Anil Sharma,Sunny Deol,Preity Zinta,Priyanka Chopra Jonas,Amrish Puri
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pagalpanti,-2019,"Action, Comedy","3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",Anees Bazmee,Anil Kapoor,John Abraham,Ileana D'Cruz,Arshad Warsi
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Zoya Factor,-2019,"Comedy, Drama, Romance","Based on Anuja Chauhan's novel, Zoya Factor is a rom-com about Zoya, an advertising agent, and her relationship with the captain of Team India, Nikhil Khoda.",Abhishek Sharma,Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor,Shoaib Ahmed
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Coolie,(I) (1983),"Action, Comedy, Drama","When Iqbal gets separated from his mother and brother by a flood, he becomes a coolie at Mumbai railway station. He then fights for the coolies rights and faces challenges from a businessman.",Manmohan Desai,Prayag Raj,Amitabh Bachchan,Waheeda Rehman,Rishi Kapoor
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dharam Sankat Mein,-2015,Comedy,"At the age of 55, a Hindu man discovers that he was born Muslim and adopted by a Hindu family.",Fuwad Khan,Naseeruddin Shah,Paresh Rawal,Annu Kapoor,Gagan Gupta
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Chameli,-2003,Drama,"On a rainy night, when an investment banker's car breaks down in the red light district, he takes shelter where he meets and later befriends a prostitute.",Sudhir Mishra,Kareena Kapoor,Rahul Bose,Rinke Khanna,Yashpal Sharma
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,To Fall in Love,-2000,"Comedy, Drama, Musical","Musician Prem Kapoor lives with his sister, Neelu, brother-in-law Vinod, his niece and a nephew. He has plans of getting married to his fiancee, Nisha; unfortunately on the wedding day ...                 »",K. Muralimohana Rao,Kashmira Shah,Salman Khan,Jackie Shroff,Rani Mukerji
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Mere Yaar Ki Shaadi Hai,-2002,"Comedy, Drama, Romance",Sanjay wakes up to the truth that he loves his best friend Sanjana reluctantly but surely and sets off on a noble mission - to break her wedding.,Sanjay Gadhvi,Uday Chopra,Jimmy Sheirgill,Bipasha Basu,Tanaaz Currim Irani
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Knock Out,-2010,"Action, Crime, Drama","Hidden with a mysterious agenda, a sniper holds a businessman hostage in a closed phone booth cell, where he is ordered to obey the tasks of sniper or he will be killed.",Mani Shankar,Sanjay Dutt,Irrfan Khan,Kangana Ranaut,Gulshan Grover
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,LoveYatri,-2018,"Comedy, Drama, Music","Sushrut, a garba teacher, who falls in love with NRI girl Michelle when she visits town during festival",Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain,Caroline Wilde
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hate Story 2,-2014,"Drama, Thriller",A woman takes revenge on a powerful corrupt politician who forcefully abused her and left her for dead.,Vishal Pandya,Jay Bhanushali,Surveen Chawla,Sushant Singh,Siddharth Kher
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Trishul,-1978,"Action, Drama, Musical","An engineer visiting a town, has a brief affair with a local girl and walks off, leaving her with a child. The son grows up to avenge his deserted mother. Vijay is the angry young man playing the son.",Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor,Hema Malini
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,International Khiladi,-1999,"Action, Crime, Drama","Devraj, a gangster and Payal, a reporter fell in love. Amit, loves Payal and a lot of trouble follows in their lives.",Umesh Mehra,Akshay Kumar,Twinkle Khanna,Rajat Bedi,Vivek Shauq
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Missing,(I) (2018),"Drama, Mystery, Thriller","Sushant Dubey checks in at a beach resort of Mauritius late night with his lovely wife Aparna and three-year-old daughter, Titli, who has high fever. As Aparna wakes up the next morning, ...                 »",Mukul Abhyankar,Manoj Bajpayee,Tabu,Annu Kapoor,Rajesh Jais
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Maya,-1993,"Drama, Mystery, Romance","A beautiful, wealthy woman's insatiable appetite for romance leads to tragedy and a police investigation.",Ketan Mehta,Deepa Sahi,Farooq Shaikh,Raj Babbar,Shah Rukh Khan
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sehar,-2005,"Action, Crime, Drama","Ajay Kumar the newly appointed, honest SSP of Lucknow police cracks down on the nefarious cop-mafia nexus in Uttar Pradesh, but finds a cunning and ruthless adversary in Gajraj.",Kabeer Kaushik,Arshad Warsi,Pankaj Kapur,Mahima Chaudhry,Sushant Singh
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Firaaq,-2008,"Drama, History, Thriller",Chronicles the devastating impact on vulnerable Muslims in Gujarat after riots.,Nandita Das,Inaamulhaq,Nassar,Shahana Goswami,Nawazuddin Siddiqui
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Major Saab,-1998,"Action, Drama, Romance",An Army Major decides to tame a persistent rule breaker who is bent on being discharged. However the trainee changes his plan when he falls in love and needs the Major's help in rescuing his beau.,Tinnu Anand,Amitabh Bachchan,Ajay Devgn,Sonali Bendre,Nafisa Ali
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Maachis,-1996,"Action, Crime, Drama","A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots.",Gulzar,Om Puri,Tabu,Chandrachur Singh,Kanwaljit Singh
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gulaab Gang,-2014,"Action, Drama",A fearless woman fights social injustice; creating a sanctuary for abused women and battling a crooked politician.,Soumik Sen,Madhuri Dixit,Juhi Chawla,Divya Jagdale,Priyanka Bose
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Heroes,-2008,"Action, Adventure, Comedy","Two boys travel a thousand miles to deliver three letters as a part of their film school assignment. However, little do they know that the journey they have embarked upon will give a new meaning to their life.",Samir Karnik,Sohail Khan,Vatsal Sheth,Amrita Arora,Riya Sen
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Unpaused,-2020,"Drama, Romance","An anthology that brings together 5 unique creators of Hindi cinema featuring stories of love, new beginnings, second chances, and a glimmer of hope. Set and filmed in the times of the Covid-19 lockdown.",Nikkhil Advani,Avinash Arun,Tannishtha Chatterjee,Krishna D.K.,Nitya Mehra
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Mere Baap Pehle Aap,-2008,"Comedy, Drama, Romance",A son reunites his widowed father to the long lost lover of the latter and urges him to marry.,Priyadarshan,Akshaye Khanna,Paresh Rawal,Genelia D'Souza,Om Puri
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jism,-2003,"Drama, Romance, Thriller",When an unemployed man falls for a wealthy woman and he is willing to do whatever he must to get her away from her abusive husband.,Amit Saxena,Bipasha Basu,John Abraham,Gulshan Grover,Vinay Pathak
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Viruddh... Family Comes First,-2005,"Drama, Family",An ordinary 60 plus couple - Vidhyadhar Patwardhan and his wife are forced to search for their faith in human values and society after the death of their only son Amar. In the process they undergo the most testing struggle of their lives.,Mahesh Manjrekar,Amitabh Bachchan,Sharmila Tagore,John Abraham,Sanjay Dutt
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Amal,-2007,Drama,"When Amal impresses an eccentric millionaire with his humility and humanity, he unknowingly becomes the old man's beneficiary.",Richie Mehta,Rupinder Nagra,Naseeruddin Shah,Seema Biswas,Koel Purie
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Matrubhoomi: A Nation Without Women,-2003,Drama,A disturbing saga about male chauvinism and mistreatment of women in India.,Manish Jha,Tulip Joshi,Sudhir Pandey,Sushant Singh,Pankaj Jha
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lupt,-2018,"Horror, Thriller","Haunted by disturbing visions, a workaholic takes a vacation with his family, but a detour leads them to an unsettling stranger and chilling events.",Prabhuraj,Javed Jaffrey,Niki Walia,Vijay Raaz,Rishab Chadha
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lafangey Parindey,-2010,"Action, Drama, Romance","Set in grungy Mumbai, an edgy love story of a blindfolded street fighter and a blind dancer and their never-say-die spirit to achieve the impossible.",Pradeep Sarkar,Neil Nitin Mukesh,Deepika Padukone,Vijay Adhav,Manish Chaudhary
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Krazzy 4,-2008,"Comedy, Crime, Drama",4 mental patients formulate the plan to rescue their kidnapped doctor and teach the kidnappers a lesson.,Jaideep Sen,Juhi Chawla,Irrfan Khan,Arshad Warsi,Rajpal Yadav
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Tezaab,-1988,"Action, Drama, Romance","A college student, who wants to join the army and serve his country, becomes a criminal due to unforeseen circumstances.",N. Chandra,Anil Kapoor,Madhuri Dixit,Anupam Kher,Chunky Panday
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Kyo Kii... Main Jhuth Nahin Bolta,-2001,"Action, Comedy, Drama","Raj is a lawyer who finds great success with his countless fibs. However, when his son wishes for his father to stop lying, Raj is magically forced to speak the truth, which lands him in trouble.",David Dhawan,Govinda,Sushmita Sen,Rambha,Anupam Kher
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hotel Salvation,-2016,"Comedy, Drama","Faced with his father's untimely and bizarre demand to go and die in the holy city of Varanasi and attain Salvation, a son is left with no choice but to embark on this journey.",Shubhashish Bhutiani,Adil Hussain,Lalit Behl,Geetanjali Kulkarni,Palomi Ghosh
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Rock on 2,-2016,"Drama, Music","The band, Magik reunites with some new members.",Shujaat Saudagar,Farhan Akhtar,Shraddha Kapoor,Arjun Rampal,Purab Kohli
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Prince,-2010,"Action, Sci-Fi, Thriller",A wanted thief races against time to find an antique coin after he commits the biggest heist of his life and wakes up the next day with no memories.,Kookie Gulati,Vivek Oberoi,Isaiah,Aruna Shields,Nandana Sen
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Phir Milenge,-2004,Drama,"Tamanna Sahni (Shilpa Shetty) is a dedicated staff member of a top advertising agency, her ideas and designs have mainly contributed to the success of the agency. She leaves for a college ...                 »",Revathi,Salman Khan,Abhishek Bachchan,Shilpa Shetty Kundra,Mita Vashisht
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,India's Most Wanted,-2019,"Action, Adventure, Thriller",A group of intelligence officers embark on a top secret mission to track down a wanted international criminal.,Raj Kumar Gupta,Arjun Kapoor,Sudev Nair,Rajesh Sharma,Prasanth
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hello,(II) (2008),"Drama, Romance",Call-center workers receive a phone call from God.,Atul Agnihotri,Sharman Joshi,Amrita Arora,Sohail Khan,Isha Koppikar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Kabhie Kabhie,-1976,"Drama, Romance",Kabhi Kabhie is a movie about the love story of generations and how a chain of events brings together old lovers as friends.,Yash Chopra,Amitabh Bachchan,Shashi Kapoor,Rakhee Gulzar,Waheeda Rehman
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Axone,-2019,"Comedy, Drama","In Delhi, friends from Northeast India prepare a pungent delicacy for a wedding party, sparking conflict and comedy with their unaccustomed neighbors.",Nicholas Kharkongor,Sayani Gupta,Lin Laishram,Jimpa Bhutia,Tenzing Dalha
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Babumoshai Bandookbaaz,-2017,"Action, Crime, Thriller","The movie, filled with humor and romance, is a quirky ride into the life and times of a small time contract killer, Babu, played by Nawazuddin Siddiqui. The film spins around his love, his friends, his rivalries and his revenge.",Kushan Nandy,Nawazuddin Siddiqui,Bidita Bag,Jatin Goswami,Shraddha Das
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Kya Kehna,-2000,"Drama, Romance",A young college girl faces hardships and challenges after she becomes a mother without marriage,Kundan Shah,Preity Zinta,Saif Ali Khan,Chandrachur Singh,Anupam Kher
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jhankaar Beats,-2003,"Comedy, Music, Romance","This is a story about love, friendship and music. Two copywriter brothers have lost in pop music contest called Jhankaar Beats for the last two years. They take the help of an apprentice to compete in a music contest.",Sujoy Ghosh,Sanjay Suri,Rahul Bose,Juhi Chawla,Rinke Khanna
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Crook: It's Good to Be Bad,-2010,"Action, Drama, Thriller",Corrupt police and racially motivated attacks against Indian students complicate a re-located crook's life in Australia.,Mohit Suri,Emraan Hashmi,Neha Sharma,Arjan Bajwa,Mashhoor Amrohi
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Darna Zaroori Hai,-2006,Horror,"Five children take shelter from the rain, inside a spooky bungalow. Encountering an old woman, they follow her upstairs where she proceeds to tell them six scary stories.",J.D. Chakravarthi,Manish Gupta,Sajid Khan,Jijy Philip,Prawaal Raman
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Beta,-1992,"Drama, Romance","Beta is the story of Raju, the only child of a widowed multi millionaire. Raju's father can provide him anything he wants but Raju's only desire is to get mother's love, in order to please ...                 »",Indra Kumar,Anil Kapoor,Madhuri Dixit,Aruna Irani,Laxmikant Berde
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Shakti,-1982,"Action, Crime, Drama",A scrupulously honest cop refuses kidnappers' demands at grave risk to the life of his son. The son is rescued but lives forever scarred by his father's willingness to sacrifice his own son...                 »,Ramesh Sippy,Dilip Kumar,Amitabh Bachchan,Rakhee Gulzar,Smita Patil
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Corporate,-2006,Drama,Two corporate giants compete in order to recklessly maximize their respective profits.,Madhur Bhandarkar,Bipasha Basu,Kay Kay Menon,Raj Babbar,Rajat Kapoor
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Blue Umbrella,-2005,"Comedy, Drama, Family","In a small village when a little girl's prescious umbrella is stolen, things goes wrong for a greedy tea seller who was very much interested in buying that umbrella from her.",Vishal Bhardwaj,Pankaj Kapur,Shriya Sharma,Deepak Dobriyal,Rahul Kumar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Shagird,-2011,"Action, Crime, Drama","A rookie cop questions the tactics of his superior, and attempts to track the abductors of his girlfriend.",Tigmanshu Dhulia,Nana Patekar,Mohit Ahlawat,Rimi Sen,Anurag Kashyap
"https://m.media-amazon.com/images/M/MV5BNWRhNzA3MmUtMDE4My00OTZkLWIwNWUtZGFhZDU0ZWZkM2ZjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX67_CR0,0,67,98_AL_.jpg",Shahenshah,-1988,"Action, Adventure","Vijay who is a corrupt officer by day, turns a vigilante by night in order to make the city crime free.",Tinnu Anand,Amitabh Bachchan,Meenakshi Sheshadri,Rohini Hattangadi,Supriya Pathak
"https://m.media-amazon.com/images/M/MV5BZWM1YTJiNWQtZTg3Yy00M2MxLWI5ZWEtODVlY2I3YmYyNDM3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR4,0,67,98_AL_.jpg",Karma,-1986,"Action, Adventure, Drama",The BSO is a British oriented group who wants to take control of India. When senior police inspector Vishwa Pratap Singh arrests there leader Dr. Michael Dang the authorities blast the jail...                 »,Subhash Ghai,Dilip Kumar,Nutan,Naseeruddin Shah,Jackie Shroff
